18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.util.CastorMappingExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.castor.mapping
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for castor.mapping using factory class net.sf.jasperreports.util.CastorMappingExtensionsRegistryFactory
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.types.date.DateRangeQueryClauseExtensions for property net.sf.jasperreports.extension.registry.factory.date.range.clause.functions
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for date.range.clause.functions using factory class net.sf.jasperreports.types.date.DateRangeQueryClauseExtensions
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:158 - Loading JasperReports extension properties resource jar:file:/E:/Program%20Files%20(x86)/Jaspersoft/iReport-5.0.0/ireport/modules/ext/jasperreports-chart-themes-5.0.0.jar!/jasperreports_extension.properties
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.extensions.SpringExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.chart.theme
18:58:24,961 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for chart.theme using factory class net.sf.jasperreports.extensions.SpringExtensionsRegistryFactory
18:58:24,971 DEBUG Thread-2 SpringExtensionsRegistryFactory:getBeanFactory:97 - Creating Spring beans factory for extensions registry chart.theme using jar:file:/E:/Program%20Files%20(x86)/Jaspersoft/iReport-5.0.0/ireport/modules/ext/jasperreports-chart-themes-5.0.0.jar!/net/sf/jasperreports/chartthemes/spring/beans/chartThemesBeans.xml
18:58:25,001 DEBUG Thread-2 ClassUtils:isPresent:164 - Class [edu.emory.mathcs.backport.java.util.concurrent.ConcurrentHashMap] or one of its dependencies is not present: java.lang.ClassNotFoundException: edu.emory.mathcs.backport.java.util.concurrent.ConcurrentHashMap
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,001 DEBUG Thread-2 CollectionFactory:createConcurrentMapIfPossible:194 - Falling back to plain synchronized [java.util.HashMap] for concurrent map
18:58:25,021 INFO  Thread-2 XmlBeanDefinitionReader:loadBeanDefinitions:303 - Loading XML bean definitions from URL [jar:file:/E:/Program%20Files%20(x86)/Jaspersoft/iReport-5.0.0/ireport/modules/ext/jasperreports-chart-themes-5.0.0.jar!/net/sf/jasperreports/chartthemes/spring/beans/chartThemesBeans.xml]
18:58:25,021 DEBUG Thread-2 DefaultDocumentLoader:loadDocument:75 - Using JAXP provider [com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl]
18:58:25,041 DEBUG Thread-2 PluggableSchemaResolver:getSchemaMapping:125 - Loading schema mappings from [META-INF/spring.schemas]
